average_boardings,average_alightings,ridership_start_date,ridership_end_date,service_start_time,service_end_time,monday,tuesday,wednesday,thursday,friday,saturday,sunday,route_ID,direction_ID,stop_ID,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,00303,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,00439,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,00440,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,00441,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,00442,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,00443,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,00444,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,00445,
0,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,00446,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,01807,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,01808,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,01809,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,01810,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,01811,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,01839,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,01841,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,01842,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,01843,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,01844,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,01845,
0,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,01846,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,01847,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,01848,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,01849,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,01850,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,01892,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,01893,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,01894,
2,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,01895,
3,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,01896,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,01898,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,01899,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,01901,
3,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,01902,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,02213,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,02298,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,03717,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,03718,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,03719,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,03720,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,03721,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,05072,
30,22,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,05207,
4,12,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,05212,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,1,05341,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,213,0,08045,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,00297,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,00298,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,00300,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,00301,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,00302,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,00303,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,00439,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,00440,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,00441,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,00442,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,00443,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,00444,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,00445,
0,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,00446,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,00940,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,01795,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,01796,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,01797,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,01798,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,01807,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,01808,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,01809,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,01810,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,01811,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,01818,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,01819,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,01820,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,01821,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,01904,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,01905,
0,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,01906,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,01907,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,01908,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,01911,
2,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,01930,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,01931,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,01932,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,01936,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,01937,
4,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,01938,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,01939,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,01949,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,03717,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,03718,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,03719,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,03720,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,03721,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,05072,
8,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,05207,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,1,05341,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,214,0,08045,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,00297,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,00298,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,00300,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,00301,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,00302,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,00303,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,00886,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,00888,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,00890,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,00891,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,00894,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,00895,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,00897,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,00898,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,00899,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,00900,
4,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,01604,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,01605,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,01609,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,01610,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,01611,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,01612,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,01954,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,01955,
0,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,01956,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,01957,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,01958,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,01975,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,01976,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,01977,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,01979,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,01980,
0,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,01985,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,03652,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,03653,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,03654,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,04122,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,04124,
16,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,05207,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,05330,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,05341,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,05342,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,05349,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,08049,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,08050,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,08051,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,215,0,08052,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,00175,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,00178,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,00179,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,00180,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,00181,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,00182,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,00183,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,00184,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,00185,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,00186,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,00425,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04248,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04249,
8,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04250,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04251,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04252,
0,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04253,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04255,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04256,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04257,
0,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04258,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04259,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04260,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04261,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04262,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04263,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04264,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04265,
3,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04266,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04267,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,04268,
37,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,226,0,05208,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,00465,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,00466,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,00467,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,00468,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,00469,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,00470,
0,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,00471,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,00476,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,00477,
5,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,00997,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,00998,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,00999,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,01000,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,01001,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,01002,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,01003,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,01014,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,01016,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,01017,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,02221,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,02222,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,02223,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,02224,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,02225,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,02226,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,02227,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,02228,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,04134,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,04136,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,04137,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,04140,
19,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,05208,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,06100,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,227,0,06107,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00130,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00131,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00132,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00133,
0,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00134,
0,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00135,
0,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00136,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00137,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00138,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00139,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00141,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00142,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00157,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00158,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00159,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00160,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00250,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00251,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00252,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00253,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00254,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00255,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00257,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00258,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00259,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00260,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00261,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00262,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00263,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00264,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00458,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00506,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,00507,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,02328,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,04143,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,04144,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,04145,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,04146,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,04147,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,04148,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,04149,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,04391,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,04392,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,04394,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,04395,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,04396,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,04397,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,04398,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,04399,
31,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,05208,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,05240,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,228,0,05251,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,1,00172,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,1,00472,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,1,00473,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,1,00474,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,1,00475,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,1,00476,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,1,00477,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,1,00478,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,1,00480,
0,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,1,00481,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,1,00482,
0,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,1,00483,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,1,00484,
0,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,1,00485,
0,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,1,00486,
3,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,0,00497,
6,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,0,00498,
3,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,0,00500,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,0,00501,
7,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,0,00502,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,0,00503,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,0,00504,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,0,00505,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,0,00506,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,0,00507,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,0,00508,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,0,00509,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,0,00510,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,0,00511,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,1,02185,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,1,02186,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,0,02328,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,0,02329,
0,20,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,0,02330,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,0,04811,
23,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,246,1,05314,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,247,0,00497,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,247,0,00498,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,247,0,01612,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,247,0,01613,
