Route,Route Name,Day of Week,Direction,Trip,Date,Passengers On,Passengers Off,Passenger Miles,Trip Max Load,Trip Load Factor,Act. Trip Travel Distance (Miles),Act. Trip Travel Time (Min.)
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1117,2025-08-06,10,14,23.8,6,0.045,10.5,42.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1129,2025-08-06,14,13,71.6,10,0.168,10.7,51.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1131,2025-08-06,16,14,93.7,13,0.214,10.9,46.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1213,2025-08-06,8,18,10.1,2,0.019,10.7,47.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1227,2025-08-06,7,3,59.8,7,0.131,11.1,45.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1227,2025-08-06,41,41,143.8,23,0.269,10.7,60.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1309,2025-08-06,9,9,41.0,7,0.074,10.7,50.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1323,2025-08-06,5,4,36.1,4,0.072,10.7,48.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1323,2025-08-06,18,17,84.9,14,0.169,10.7,49.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1405,2025-08-06,16,19,68.9,9,0.161,0.0,52.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1419,2025-08-06,7,7,39.4,5,0.085,10.8,47.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1501,2025-08-06,71,77,349.4,48,0.703,10.9,68.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1515,2025-08-06,18,18,111.6,17,0.208,10.7,64.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1606,2025-08-06,27,24,94.7,16,0.202,10.7,52.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1622,2025-08-06,9,4,76.3,9,0.176,10.7,51.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1702,2025-08-06,24,25,152.8,18,0.316,10.7,72.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1718,2025-08-06,10,10,82.4,10,0.163,10.7,56.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1814,2025-08-06,14,9,93.8,14,0.194,10.8,46.4
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1830,2025-08-06,6,6,26.8,5,0.081,14.1,32.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1910,2025-08-06,28,28,96.2,19,0.206,10.7,45.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1926,2025-08-06,7,1,51.7,6,0.106,10.5,43.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,2006,2025-08-06,9,3,74.0,8,0.161,10.6,37.3
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0536,2025-08-07,11,7,79.5,11,0.173,11.0,40.4
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0543,2025-08-07,12,11,67.7,9,0.138,10.5,38.3
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0550,2025-08-07,8,8,62.7,7,0.136,10.7,37.3
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0632,2025-08-07,16,19,58.3,12,0.121,10.7,42.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0639,2025-08-07,10,10,66.0,7,0.129,10.7,42.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0653,2025-08-07,6,6,27.6,5,0.062,10.7,44.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0728,2025-08-07,14,13,83.2,9,0.178,10.7,54.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0735,2025-08-07,24,24,136.8,18,0.288,10.7,40.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0742,2025-08-07,21,17,116.5,13,0.235,10.8,59.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0827,2025-08-07,8,9,35.5,6,0.078,10.7,48.4
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0834,2025-08-07,15,15,80.4,10,0.163,10.7,42.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0849,2025-08-07,11,11,61.2,8,0.116,10.7,49.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0925,2025-08-07,18,17,105.8,16,0.243,10.8,48.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0930,2025-08-07,6,7,22.4,5,0.040,10.7,47.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0939,2025-08-07,11,12,78.4,9,0.152,10.8,49.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1021,2025-08-07,27,27,93.7,15,0.242,10.5,35.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1022,2025-08-07,15,15,73.6,12,0.145,10.6,46.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1035,2025-08-07,8,9,35.6,6,0.078,10.9,41.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1035,2025-08-07,2,4,15.0,2,0.025,12.9,45.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1117,2025-08-07,10,9,44.9,6,0.100,10.6,44.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1117,2025-08-07,8,8,54.3,7,0.114,10.6,54.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1129,2025-08-07,19,18,125.9,15,0.266,10.7,51.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1131,2025-08-07,19,19,91.6,12,0.190,10.7,48.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1213,2025-08-07,10,10,39.4,9,0.073,10.7,55.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1213,2025-08-07,16,16,86.8,10,0.182,10.7,48.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1227,2025-08-07,19,15,56.1,10,0.130,0.0,58.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1227,2025-08-07,18,18,68.0,11,0.124,10.8,60.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1309,2025-08-07,10,8,53.2,8,0.118,10.6,46.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1309,2025-08-07,17,18,49.1,10,0.107,10.6,52.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1323,2025-08-07,9,9,40.7,6,0.082,10.7,48.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1323,2025-08-07,14,14,95.9,13,0.175,10.8,47.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1405,2025-08-07,19,19,123.5,15,0.242,10.6,49.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1419,2025-08-07,26,26,105.7,16,0.224,10.8,46.4
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1502,2025-08-07,17,16,88.5,13,0.199,10.7,47.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1515,2025-08-07,27,27,142.3,17,0.310,10.7,68.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1600,2025-08-07,7,7,37.9,6,0.086,10.6,61.3
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1622,2025-08-07,16,16,65.0,10,0.106,12.5,52.4
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1710,2025-08-07,8,7,40.4,7,0.079,10.7,47.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1718,2025-08-07,41,17,253.1,29,0.544,10.7,67.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1806,2025-08-07,15,15,73.1,10,0.157,10.7,53.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1830,2025-08-07,6,23,29.0,5,0.061,11.9,48.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1926,2025-08-07,16,10,85.0,11,0.177,10.5,48.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0625,2025-08-08,11,10,60.8,9,0.123,10.7,39.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0714,2025-08-08,23,19,170.0,19,0.358,10.7,43.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0819,2025-08-08,25,25,125.4,20,0.262,11.0,41.4
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0911,2025-08-08,12,23,27.5,7,0.073,10.6,38.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1007,2025-08-08,9,9,65.2,8,0.137,10.9,43.4
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1103,2025-08-08,11,12,60.8,8,0.127,10.7,41.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1159,2025-08-08,22,22,102.1,15,0.220,10.8,49.3
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1255,2025-08-08,5,5,1.9,1,0.002,13.2,83.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1351,2025-08-08,26,26,108.7,23,0.217,10.7,50.3
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1447,2025-08-08,21,15,120.4,15,0.264,10.6,47.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1545,2025-08-08,29,28,191.3,22,0.404,10.7,58.3
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1654,2025-08-08,28,24,165.1,23,0.335,11.3,51.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1750,2025-08-08,27,27,144.5,19,0.287,10.7,51.3
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1902,2025-08-08,22,22,111.8,12,0.223,10.7,42.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1958,2025-08-08,9,6,46.3,8,0.099,10.5,44.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0543,2025-08-11,19,19,142.1,19,0.304,10.3,36.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0550,2025-08-11,15,19,115.0,13,0.246,10.5,34.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0632,2025-08-11,11,11,82.4,9,0.179,10.7,40.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0653,2025-08-11,13,13,93.7,12,0.210,10.7,40.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0735,2025-08-11,11,11,87.1,10,0.193,10.5,39.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0742,2025-08-11,21,23,129.6,14,0.275,10.7,51.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0827,2025-08-11,13,9,76.3,9,0.170,10.7,50.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0849,2025-08-11,23,23,132.5,17,0.274,10.7,45.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0930,2025-08-11,5,2,36.3,5,0.080,10.6,38.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0939,2025-08-11,24,21,105.1,15,0.222,10.7,47.4
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1021,2025-08-11,3,6,17.4,3,0.040,10.4,34.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1035,2025-08-11,17,17,80.5,14,0.145,10.7,54.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1117,2025-08-11,21,17,69.6,13,0.134,10.1,42.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1129,2025-08-11,8,7,42.6,5,0.091,10.7,39.3
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1213,2025-08-11,11,10,66.4,8,0.169,12.1,44.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1227,2025-08-11,8,8,49.5,6,0.102,10.6,47.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1309,2025-08-11,33,42,126.6,24,0.234,10.5,47.3
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1323,2025-08-11,14,11,71.0,9,0.151,10.8,46.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0536,2025-08-12,13,14,87.6,11,0.182,10.4,34.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0550,2025-08-12,13,8,82.1,11,0.197,10.4,36.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0555,2025-08-12,20,20,97.7,16,0.193,10.6,41.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0604,2025-08-12,0,4,0.0,0,0.000,10.7,60.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0609,2025-08-12,6,6,46.5,6,0.098,10.6,38.4
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0639,2025-08-12,19,17,86.1,12,0.174,10.5,37.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0644,2025-08-12,31,30,219.0,25,0.453,10.6,45.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0653,2025-08-12,13,13,79.1,12,0.155,10.7,37.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0658,2025-08-12,22,21,119.2,17,0.257,10.8,54.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0707,2025-08-12,4,12,13.8,3,0.029,10.8,41.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0728,2025-08-12,21,21,127.9,15,0.331,0.0,44.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0742,2025-08-12,21,22,117.0,14,0.246,10.8,51.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0749,2025-08-12,20,20,89.2,13,0.171,10.7,45.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0757,2025-08-12,42,50,123.5,29,0.270,10.6,53.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0804,2025-08-12,16,16,103.4,12,0.205,10.7,41.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0834,2025-08-12,7,7,42.9,6,0.090,10.6,40.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0842,2025-08-12,32,32,173.7,24,0.390,0.0,48.4
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0849,2025-08-12,15,15,75.9,11,0.169,10.8,44.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0857,2025-08-12,17,15,75.4,11,0.172,10.8,52.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0903,2025-08-12,36,36,126.0,16,0.259,10.6,48.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0925,2025-08-12,9,9,32.9,6,0.073,0.0,45.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0939,2025-08-12,22,26,87.6,12,0.159,10.7,45.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0943,2025-08-12,8,8,24.8,4,0.054,10.8,42.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0953,2025-08-12,19,18,82.2,15,0.176,10.8,52.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0956,2025-08-12,13,13,50.1,7,0.109,10.7,43.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1022,2025-08-12,12,12,59.1,8,0.121,10.5,45.3
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1035,2025-08-12,12,12,74.3,9,0.152,10.6,50.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1035,2025-08-12,5,6,16.3,4,0.030,10.7,42.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1049,2025-08-12,17,17,59.0,12,0.112,10.6,48.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1049,2025-08-12,19,18,90.6,11,0.193,10.9,44.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1117,2025-08-12,14,15,59.0,9,0.127,10.3,42.3
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1129,2025-08-12,18,21,100.6,12,0.213,10.7,45.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1131,2025-08-12,13,12,62.2,8,0.129,10.7,49.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1143,2025-08-12,32,29,119.9,19,0.271,10.7,48.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1145,2025-08-12,17,17,94.5,11,0.188,10.8,55.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1213,2025-08-12,18,18,74.9,16,0.145,10.5,52.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1227,2025-08-12,14,12,69.8,12,0.147,10.6,45.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1227,2025-08-12,27,30,114.2,14,0.238,10.7,49.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1240,2025-08-12,21,21,109.9,16,0.209,10.7,53.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1241,2025-08-12,20,16,88.6,11,0.199,10.6,47.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1309,2025-08-12,24,20,125.6,14,0.271,10.4,47.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1323,2025-08-12,31,29,115.6,17,0.235,10.7,48.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1323,2025-08-12,24,28,98.4,18,0.189,10.7,52.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1335,2025-08-12,20,21,78.7,10,0.157,10.7,49.3
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1335,2025-08-12,13,13,40.5,9,0.094,10.7,46.4
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1405,2025-08-12,26,26,145.8,17,0.297,10.9,49.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1419,2025-08-12,31,24,143.7,17,0.303,10.8,54.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1419,2025-08-12,19,19,63.6,11,0.126,10.8,45.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1433,2025-08-12,25,25,105.9,16,0.217,10.7,58.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1433,2025-08-12,20,17,73.7,11,0.169,10.6,53.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1502,2025-08-12,16,9,71.6,9,0.154,10.7,49.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1515,2025-08-12,14,16,79.0,9,0.144,11.3,60.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1518,2025-08-12,27,26,106.2,16,0.222,10.7,47.3
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1530,2025-08-12,18,18,93.1,12,0.184,10.9,59.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1534,2025-08-12,20,16,116.3,15,0.261,10.6,55.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1600,2025-08-12,13,15,79.8,10,0.197,11.0,61.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1615,2025-08-12,49,49,298.3,35,0.652,10.8,69.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1622,2025-08-12,14,10,72.8,8,0.165,10.7,48.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1630,2025-08-12,42,43,168.8,22,0.367,10.7,64.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1638,2025-08-12,20,18,85.4,12,0.175,11.0,55.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1710,2025-08-12,23,24,110.1,15,0.226,10.8,54.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1718,2025-08-12,24,26,107.1,14,0.219,10.8,62.4
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1726,2025-08-12,9,8,49.9,7,0.102,10.6,44.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1734,2025-08-12,30,34,91.0,20,0.212,10.7,65.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1742,2025-08-12,12,10,70.1,9,0.142,10.8,51.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1806,2025-08-12,40,39,196.2,29,0.445,10.6,51.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1822,2025-08-12,28,17,169.9,22,0.372,10.9,51.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1830,2025-08-12,1,2,4.8,1,0.008,10.6,41.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1838,2025-08-12,19,19,74.3,11,0.154,10.7,51.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1846,2025-08-12,7,7,41.1,6,0.087,10.6,45.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1918,2025-08-12,8,4,35.3,5,0.087,0.0,45.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1926,2025-08-12,19,16,105.2,17,0.208,10.4,45.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1934,2025-08-12,8,9,21.9,4,0.031,10.5,60.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1942,2025-08-12,10,4,56.1,7,0.118,10.6,50.3
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0543,2025-08-13,16,15,98.3,14,0.207,10.6,32.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0550,2025-08-13,28,29,128.7,18,0.275,10.6,41.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0555,2025-08-13,8,11,34.7,6,0.075,10.2,40.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0632,2025-08-13,22,13,171.2,22,0.403,10.7,33.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0644,2025-08-13,37,37,203.7,30,0.439,10.6,51.3
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0653,2025-08-13,17,15,88.7,13,0.189,10.8,42.3
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0735,2025-08-13,17,17,136.8,15,0.278,10.9,37.4
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0742,2025-08-13,25,24,141.1,18,0.288,10.8,60.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0749,2025-08-13,18,16,78.0,10,0.163,10.7,41.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0827,2025-08-13,13,6,98.6,13,0.228,10.7,46.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0842,2025-08-13,40,40,175.1,31,0.379,10.8,56.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0849,2025-08-13,24,24,101.6,15,0.207,10.7,48.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0930,2025-08-13,5,5,32.1,5,0.060,10.7,45.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0939,2025-08-13,13,14,69.5,9,0.143,10.8,45.4
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0943,2025-08-13,14,14,88.1,11,0.177,0.0,51.5
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1021,2025-08-13,20,28,95.9,17,0.252,10.5,41.3
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1035,2025-08-13,7,7,23.0,4,0.043,10.8,47.4
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1035,2025-08-13,12,13,62.4,8,0.133,10.6,39.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1117,2025-08-13,29,29,195.8,26,0.394,10.4,42.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1129,2025-08-13,18,17,56.1,9,0.125,10.8,46.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1131,2025-08-13,9,9,46.7,6,0.103,10.7,45.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1213,2025-08-13,25,9,200.6,22,0.455,10.7,48.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1227,2025-08-13,27,27,112.3,14,0.221,10.7,50.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1227,2025-08-13,22,20,100.0,14,0.215,0.0,48.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1309,2025-08-13,12,12,85.5,12,0.169,10.6,46.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1323,2025-08-13,12,9,75.7,8,0.162,10.7,44.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1323,2025-08-13,12,12,42.5,8,0.088,10.7,52.3
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1405,2025-08-13,48,39,271.0,38,0.626,11.0,45.9
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1419,2025-08-13,16,16,60.9,12,0.121,10.6,51.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1501,2025-08-13,71,71,485.1,56,0.998,10.7,59.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1515,2025-08-13,57,61,236.2,32,0.492,11.0,65.4
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1606,2025-08-13,9,9,53.6,7,0.121,10.7,54.0
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1622,2025-08-13,27,27,96.5,15,0.210,10.7,54.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1702,2025-08-13,35,33,281.1,31,0.574,10.7,75.4
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1718,2025-08-13,25,28,89.2,16,0.199,10.7,67.8
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1814,2025-08-13,0,3,0.0,0,0.000,10.7,51.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,1830,2025-08-13,17,16,58.5,10,0.128,10.7,49.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1910,2025-08-13,12,12,70.9,10,0.143,10.7,45.1
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,1926,2025-08-13,6,2,46.3,6,0.094,10.6,49.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0536,2025-08-14,8,8,72.1,8,0.157,10.6,38.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,outbound,0543,2025-08-14,14,15,64.5,10,0.130,10.2,36.6
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0604,2025-08-14,13,8,95.7,11,0.212,10.6,42.2
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0618,2025-08-14,23,25,102.1,13,0.221,10.6,42.7
600,Rapid 6-Sepulveda Boulevard,1-Weekday,Inbound,0632,2025-08-14,15,19,89.2,12,0.188,10.6,42.3
